actions,boundary,bytes,cli_first_refresh_ms,client_cpu_ms,columns,columns_returned,cpu_ms,digest,first_fetch_ms,first_fetch_rx_bytes,first_result_refresh_ms,frames,image,image_id,iteration,loop_delays_over_16_7_ms,loop_delays_over_50_ms,max_loop_delay_ms,maxrss_kib,objects,one_core_cpu_percent,one_way_delay_ms,p95_loop_delay_ms,parent_cpu_ms,parent_ready_ms,pattern,process_cpu_ms,provider,pty_bytes,routines,rows,rows_returned,rx_bytes,scenario,source_sha,suggestions,suite,tables,terminal_bytes,trial,truncated,tx_bytes,variant,wall_ms,watchdog_events,worker_reported_ms
,,,,3.148834999999961,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60360,,,0.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,1,,4140,baseline,22.93482999994012,,
,,,,2.727785000000038,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60360,,,0.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,1,True,50,baseline,5.409308999333007,,
,,,,0.2067259999999349,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60360,,,0.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,1,,13,baseline,0.7161439998526475,,
,,,,3.9027289999999937,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60360,,,0.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,2,,5960,baseline,24.390214000050037,,
,,,,2.612896000000031,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60360,,,0.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,2,,4140,baseline,16.78285300022253,,
,,,,0.15505900000001294,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60360,,,0.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,2,,13,baseline,0.49805600065155886,,
,,,,0.39757700000009333,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60360,,,0.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,2,,226,baseline,1.4965829996071989,,
,,,,72.34359199999996,,,,,3.852040000310808,3375104,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60360,,,0.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,2,True,52,baseline,83.20673299931514,,
,,,,3.0581100000000028,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60360,,,0.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,2,True,50,baseline,4.470584000046074,,
,,,,133.83339100000003,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60360,,,0.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,2,True,39,baseline,144.94640000066283,,
,,,,0.5141250000000319,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60360,,,0.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,2,,240,baseline,2.057736999631743,,
,,,,123.88103100000004,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60360,,,0.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,3,True,39,baseline,125.88558000061312,,
,,,,2.5338150000000503,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60360,,,0.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,3,,226,baseline,3.9459030003854423,,
,,,,1.4643699999999926,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60360,,,0.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,3,,4140,baseline,10.39620399933483,,
,,,,0.657169000000013,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60360,,,0.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,3,,240,baseline,2.0848439999099355,,
,,,,0.14622699999999877,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60360,,,0.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,3,,13,baseline,0.5281230005493853,,
,,,,2.7305699999998767,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60360,,,0.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,3,True,50,baseline,3.3130500005427166,,
,,,,2.8090509999998403,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60360,,,0.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,3,,5960,baseline,17.48068099914235,,
,,,,66.763162,,,,,5.055120999713836,2162688,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60360,,,0.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,3,True,52,baseline,70.55669200053671,,
,,,,60.39131499999995,,,,,3.6164780003673513,393216,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60360,,,0.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,4,True,52,baseline,63.00486100008129,,
,,,,1.761012999999867,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60360,,,0.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,4,,4140,baseline,11.497858999973687,,
,,,,0.8072789999999941,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60360,,,0.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,4,,240,baseline,2.638042999933532,,
,,,,3.1717030000000257,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60360,,,0.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,4,,5960,baseline,19.1840460001913,,
,,,,117.89100799999997,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60360,,,0.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,4,True,39,baseline,120.23360500006675,,
,,,,2.5430349999999713,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60360,,,0.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,4,,226,baseline,3.947076999793353,,
,,,,2.3706910000000914,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60360,,,0.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,4,True,50,baseline,3.2991960006256704,,
,,,,0.33315400000000217,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60360,,,0.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,4,,13,baseline,1.1612369999056682,,
,,,,1.6592599999998292,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,5,,,,60360,,,0.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,5,,4140,baseline,9.911465000186581,,
,,,,2.7145060000000054,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,5,,,,60360,,,0.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,5,,5960,baseline,16.471002999423945,,
,,,,2.8799820000000587,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,5,,,,60360,,,0.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,5,True,50,baseline,4.691112000728026,,
,,,,66.65670299999982,,,,,4.860529000325187,2310144,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,5,,,,60360,,,0.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,5,True,52,baseline,70.99841499984905,,
,,,,0.36954899999996904,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,5,,,,60360,,,0.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,5,,226,baseline,1.676994000263221,,
,,,,109.4234300000001,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,5,,,,60436,,,0.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,5,True,39,baseline,117.19124800038117,,
,,,,2.2442940000000355,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,5,,,,60436,,,0.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,5,,13,baseline,2.822571000251628,,
,,,,0.48548299999984224,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,5,,,,60436,,,0.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,5,,240,baseline,2.2445529994001845,,
,,,,3.0103139999999584,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,6,,,,60436,,,0.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,6,True,50,baseline,3.7658719993487466,,
,,,,122.55977099999993,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,6,,,,60472,,,0.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,6,True,39,baseline,130.61709399971733,,
,,,,5.845110999999958,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,6,,,,60472,,,0.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,6,,5960,baseline,33.2642270004726,,
,,,,0.20959899999994924,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,6,,,,60472,,,0.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,6,,13,baseline,0.7804249999026069,,
,,,,0.4642420000000591,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,6,,,,60472,,,0.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,6,,226,baseline,1.5432800000780844,,
,,,,64.123484,,,,,3.9663400002609706,1720320,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,6,,,,60472,,,0.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,6,True,52,baseline,66.71989400001621,,
,,,,0.6959680000000468,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,6,,,,60472,,,0.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,6,,240,baseline,2.275363000080688,,
,,,,1.409186999999923,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,6,,,,60472,,,0.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,6,,4140,baseline,10.623489999488811,,
,,,,0.6109290000000378,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,7,,,,60472,,,0.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,7,,240,baseline,2.1202469997660955,,
,,,,109.51923699999999,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,7,,,,60504,,,0.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,7,True,39,baseline,111.26201099978061,,
,,,,2.2110950000000518,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,7,,,,60504,,,0.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,7,,226,baseline,3.458918999967864,,
,,,,0.1702999999999566,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,7,,,,60504,,,0.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,7,,13,baseline,0.5939929997111904,,
,,,,2.6445219999999825,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,7,,,,60504,,,0.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,7,,5960,baseline,16.28640099988843,,
,,,,1.868589000000087,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,7,,,,60504,,,0.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,7,,4140,baseline,11.697666000145546,,
,,,,2.989906000000042,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,7,,,,60504,,,0.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,7,True,50,baseline,3.7437789997056825,,
,,,,60.34316999999989,,,,,5.5771970000932924,983040,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,7,,,,60504,,,0.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,7,True,52,baseline,64.30035900029907,,
,,,,106.65905699999989,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,8,,,,60508,,,0.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,8,True,39,baseline,107.79639300017152,,
,,,,3.861145999999982,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,8,,,,60508,,,0.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,8,,5960,baseline,17.383624999638414,,
,,,,0.11943199999997489,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,8,,,,60508,,,0.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,8,,13,baseline,0.4534270001386176,,
,,,,0.439265000000022,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,8,,,,60508,,,0.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,8,,226,baseline,1.570178000292799,,
,,,,1.640766999999821,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,8,,,,60508,,,0.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,8,,4140,baseline,11.466119000033359,,
,,,,71.32765199999969,,,,,3.651949000413879,2981888,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,8,,,,60508,,,0.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,8,True,52,baseline,75.21409800028778,,
,,,,0.6560010000002947,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,8,,,,60508,,,0.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,8,,240,baseline,2.1079090001876466,,
,,,,3.248430000000191,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,8,,,,60508,,,0.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,8,True,50,baseline,5.142331000570266,,
,,,,3.7366269999999924,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,0,,,,49152,,,20.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,0,,4140,baseline,837.9680570005803,,
,,,,128.476802,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,0,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,0,True,39,baseline,181.68322800011083,,
,,,,2.7697179999999766,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,0,,,,60208,,,20.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,0,,226,baseline,44.57276500033913,,
,,,,0.2361479999999916,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,0,,,,60208,,,20.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,0,,13,baseline,41.206074000001536,,
,,,,3.171410000000041,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,0,,,,60208,,,20.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,0,True,50,baseline,44.6657940001387,,
,,,,70.15616499999999,,,,,44.29374499977712,851968,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,0,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,0,True,52,baseline,159.84463699987828,,
,,,,1.1941309999999872,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,0,,,,60208,,,20.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,0,,240,baseline,226.61456700006966,,
,,,,7.267326000000018,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,0,,,,60208,,,20.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,0,,5960,baseline,1671.601176999502,,
,,,,106.48615100000004,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,1,True,39,baseline,149.91813699998602,,
,,,,1.0373849999999463,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60208,,,20.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,1,,240,baseline,226.50888000043778,,
,,,,2.6655250000000574,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60208,,,20.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,1,,226,baseline,44.33585700007825,,
,,,,67.36376199999994,,,,,45.69071000059921,1015808,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,1,True,52,baseline,163.1946240004254,,
,,,,6.597524999999993,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60208,,,20.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,1,,5960,baseline,1656.9875320001302,,
,,,,3.4179330000000396,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60208,,,20.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,1,,4140,baseline,824.6928039998238,,
,,,,2.080729999999975,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60208,,,20.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,1,True,50,baseline,43.13026399995579,,
,,,,0.2602160000000353,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,1,,,,60208,,,20.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,1,,13,baseline,41.185533000316354,,
,,,,7.889345999999908,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60208,,,20.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,2,,5960,baseline,1662.2274390001621,,
,,,,4.675880000000077,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60208,,,20.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,2,,4140,baseline,828.0446079998001,,
,,,,0.15750999999997184,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60208,,,20.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,2,,13,baseline,41.053705000194896,,
,,,,0.4769920000000649,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60208,,,20.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,2,,226,baseline,42.22393799955171,,
,,,,46.26916599999997,,,,,43.417926999609335,2473984,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,2,True,52,baseline,148.32404000026145,,
,,,,1.9447320000000046,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60208,,,20.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,2,True,50,baseline,43.213125999500335,,
,,,,86.35483899999996,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,2,True,39,baseline,136.2545419997332,,
,,,,1.3001689999999622,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,2,,,,60208,,,20.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,2,,240,baseline,227.69036999943637,,
,,,,114.89757299999992,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439025,buffered_cap_1000,,,network,,,3,True,39,baseline,157.53483499975118,,
,,,,2.1829299999999163,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60208,,,20.0,,,,,,mariadb,,,,,2399,metadata_batch,,,network,20,,3,,226,baseline,43.67876400010573,,
,,,,4.44110200000003,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60208,,,20.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,3,,4140,baseline,829.917213999579,,
,,,,1.4529209999999404,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60208,,,20.0,,,,,,mariadb,,,,,408,connect_query_close,,,network,,,3,,240,baseline,226.8791249998685,,
,,,,0.1795709999999895,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60208,,,20.0,,,,,,mariadb,,,,,56,reuse_query,,,network,,,3,,13,baseline,41.054799999983516,,
,,,,3.006948999999981,,,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60208,,,20.0,,,,,,mariadb,,,,1000,267292,server_limit_1001,,,network,,,3,True,50,baseline,44.326877999992575,,
,,,,7.836642000000005,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60208,,,20.0,,,,,,mariadb,,,,,7360,metadata_per_table,,,network,20,,3,,5960,baseline,1662.6376469994284,,
,,,,65.40528400000012,,,,,44.09549699994386,425984,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,3,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,3,True,52,baseline,160.04858199994487,,
,,,,45.54725000000004,,,,,43.32667800008494,753664,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60208,,,20.0,,,,,,mariadb,,,,1000,13439081,stream_fetch_cleanup,,,network,,,4,True,52,baseline,159.45540600023378,,
,,,,4.5862369999998265,,80,,,,,,,mariadb:11,sha256:ffd3e6e3af27dfb3fa12eb467205d9fafab29fa1c180ade7fc458aa063bfa73b,4,,,,60208,,,20.0,,,,,,mariadb,,,,,5800,metadata_one_query_per_table,,,network,20,,4,,4140,baseline,837.3867499994958,,
